time	V(n001)	I(V1)	Ix(x1:vdd)	Ix(x2:vdd)	Ix(x3:vdd)	Ix(x4:vdd)
9.663467392976949e-06	3.000000e-01	-2.957884e-06	1.921746e-06	1.816770e-07	2.338128e-08	8.286640e-07
9.664930250119910e-06	3.000000e-01	-2.954644e-06	1.917801e-06	1.817447e-07	2.413088e-08	8.283398e-07
9.666393107262869e-06	3.000000e-01	-2.951497e-06	1.913879e-06	1.818180e-07	2.494399e-08	8.280068e-07
9.667855964405828e-06	3.000000e-01	-2.948544e-06	1.909988e-06	1.818975e-07	2.582499e-08	8.277543e-07
9.669318821548789e-06	3.000000e-01	-2.945744e-06	1.906111e-06	1.819834e-07	2.682789e-08	8.274925e-07
9.670781678691748e-06	3.000000e-01	-2.943098e-06	1.902250e-06	1.820758e-07	2.795267e-08	8.272213e-07
9.672244535834707e-06	3.000000e-01	-2.940604e-06	1.898403e-06	1.821746e-07	2.919936e-08	8.269407e-07
9.673707392977666e-06	3.000000e-01	-2.938263e-06	1.894571e-06	1.822799e-07	3.056793e-08	8.266508e-07
9.675170250120626e-06	3.000000e-01	-2.936076e-06	1.890755e-06	1.823916e-07	3.205840e-08	8.263515e-07
9.676633107263585e-06	3.000000e-01	-2.934041e-06	1.886953e-06	1.825097e-07	3.367076e-08	8.260428e-07
9.678095964406544e-06	3.000000e-01	-2.932270e-06	1.883176e-06	1.826357e-07	3.540721e-08	8.258143e-07
9.679558821549505e-06	3.000000e-01	-2.930760e-06	1.879354e-06	1.827664e-07	3.741963e-08	8.255759e-07
9.681021678692464e-06	3.000000e-01	-2.929511e-06	1.875487e-06	1.829017e-07	3.970802e-08	8.253278e-07
9.682484535835423e-06	3.000000e-01	-2.928523e-06	1.871575e-06	1.830416e-07	4.227238e-08	8.250698e-07
9.683947392978382e-06	3.000000e-01	-2.927796e-06	1.867618e-06	1.831861e-07	4.511271e-08	8.248021e-07
9.685410250121343e-06	3.000000e-01	-2.927330e-06	1.863616e-06	1.833352e-07	4.822900e-08	8.245245e-07
9.686873107264302e-06	3.000000e-01	-2.927124e-06	1.859569e-06	1.834890e-07	5.162126e-08	8.242372e-07
9.688335964407261e-06	3.000000e-01	-2.927311e-06	1.855522e-06	1.836479e-07	5.525734e-08	8.240296e-07
9.689798821550221e-06	3.000000e-01	-2.927943e-06	1.851146e-06	1.838003e-07	5.965862e-08	8.238118e-07
9.691261678693180e-06	3.000000e-01	-2.929021e-06	1.846443e-06	1.839462e-07	6.482512e-08	8.235837e-07
9.692724535836139e-06	3.000000e-01	-2.930543e-06	1.841413e-06	1.840856e-07	7.075682e-08	8.233454e-07
9.694187392979098e-06	3.000000e-01	-2.932512e-06	1.836054e-06	1.842185e-07	7.745374e-08	8.230969e-07
9.695650250122059e-06	3.000000e-01	-2.934925e-06	1.830367e-06	1.843449e-07	8.491586e-08	8.228381e-07
9.697113107265018e-06	3.000000e-01	-2.937784e-06	1.824353e-06	1.844649e-07	9.314319e-08	8.225691e-07
9.698407392979394e-06	3.000000e-01	-2.940504e-06	1.818505e-06	1.845528e-07	1.008218e-07	8.224068e-07
9.699701678693771e-06	3.000000e-01	-2.944226e-06	1.811825e-06	1.846244e-07	1.106860e-07	8.222318e-07
9.700995964408146e-06	3.000000e-01	-2.948949e-06	1.804312e-06	1.846796e-07	1.227356e-07	8.220440e-07
9.702290250122524e-06	3.000000e-01	-2.954674e-06	1.795967e-06	1.847186e-07	1.369707e-07	8.218433e-07
9.703584535836899e-06	3.000000e-01	-2.961401e-06	1.786788e-06	1.847412e-07	1.533914e-07	8.216299e-07
9.704878821551276e-06	3.000000e-01	-2.969129e-06	1.776778e-06	1.847476e-07	1.719975e-07	8.214036e-07
9.706173107265652e-06	3.000000e-01	-2.977859e-06	1.765935e-06	1.847376e-07	1.927890e-07	8.211646e-07
9.707353107265734e-06	3.000000e-01	-2.988482e-06	1.754986e-06	1.847184e-07	2.171152e-07	8.209744e-07
9.708097392980071e-06	3.000000e-01	-2.995779e-06	1.747611e-06	1.846997e-07	2.336017e-07	8.208747e-07
9.708841678694410e-06	3.000000e-01	-3.004888e-06	1.739931e-06	1.846816e-07	2.538672e-07	8.207658e-07
9.709585964408747e-06	3.000000e-01	-3.015809e-06	1.731945e-06	1.846642e-07	2.779116e-07	8.206477e-07
9.710330250123086e-06	3.000000e-01	-3.028541e-06	1.723654e-06	1.846476e-07	3.057349e-07	8.205204e-07
9.711074535837423e-06	3.000000e-01	-3.043085e-06	1.715058e-06	1.846316e-07	3.373371e-07	8.203838e-07
9.711818821551762e-06	3.000000e-01	-3.059440e-06	1.706156e-06	1.846163e-07	3.727183e-07	8.202381e-07
9.712563107266099e-06	3.000000e-01	-3.077606e-06	1.696949e-06	1.846018e-07	4.118783e-07	8.200831e-07
9.713281678694721e-06	3.000000e-01	-3.098350e-06	1.687810e-06	1.845924e-07	4.568037e-07	8.198764e-07
9.714000250123343e-06	3.000000e-01	-3.122605e-06	1.678508e-06	1.845918e-07	5.086921e-07	8.196248e-07
9.714718821551965e-06	3.000000e-01	-3.150374e-06	1.669041e-06	1.846000e-07	5.675435e-07	8.193284e-07
9.715437392980585e-06	3.000000e-01	-3.181655e-06	1.659409e-06	1.846170e-07	6.333579e-07	8.189872e-07
9.716155964409207e-06	3.000000e-01	-3.216449e-06	1.649614e-06	1.846429e-07	7.061352e-07	8.186011e-07
9.716874535837829e-06	3.000000e-01	-3.254755e-06	1.639654e-06	1.846775e-07	7.858756e-07	8.181701e-07
9.717593107266451e-06	3.000000e-01	-3.296575e-06	1.629531e-06	1.847210e-07	8.725790e-07	8.176943e-07
9.718013107266480e-06	3.000000e-01	-3.322258e-06	1.623587e-06	1.847535e-07	9.264024e-07	8.172305e-07
9.718433107266510e-06	3.000000e-01	-3.348496e-06	1.617621e-06	1.847910e-07	9.801358e-07	8.170661e-07
9.718853107266539e-06	3.000000e-01	-3.375287e-06	1.611633e-06	1.848335e-07	1.033779e-06	8.172009e-07
9.719273107266568e-06	3.000000e-01	-3.402631e-06	1.605623e-06	1.848810e-07	1.087333e-06	8.176350e-07
9.719693107266598e-06	3.000000e-01	-3.430529e-06	1.599591e-06	1.849336e-07	1.140796e-06	8.183685e-07
9.720113107266627e-06	3.000000e-01	-3.458981e-06	1.593536e-06	1.849912e-07	1.194170e-06	8.194012e-07
9.720533107266656e-06	3.000000e-01	-3.487985e-06	1.587460e-06	1.850539e-07	1.247454e-06	8.207332e-07
9.720817392980961e-06	3.000000e-01	-3.507448e-06	1.583342e-06	1.850996e-07	1.282577e-06	8.221122e-07
9.721101678695268e-06	3.000000e-01	-3.529814e-06	1.579222e-06	1.851481e-07	1.316427e-06	8.244884e-07
9.721385964409573e-06	3.000000e-01	-3.555084e-06	1.575102e-06	1.851994e-07	1.349003e-06	8.278619e-07
9.721670250123879e-06	3.000000e-01	-3.583257e-06	1.570982e-06	1.852534e-07	1.380306e-06	8.322327e-07
9.721954535838184e-06	3.000000e-01	-3.614334e-06	1.566860e-06	1.853102e-07	1.410335e-06	8.376008e-07
9.722238821552491e-06	3.000000e-01	-3.648315e-06	1.562738e-06	1.853697e-07	1.439090e-06	8.439661e-07
9.722523107266796e-06	3.000000e-01	-3.685200e-06	1.558616e-06	1.854319e-07	1.466572e-06	8.513288e-07
9.722755964409669e-06	3.000000e-01	-3.720688e-06	1.555245e-06	1.854852e-07	1.484861e-06	8.589254e-07
9.722988821552543e-06	3.000000e-01	-3.754932e-06	1.551880e-06	1.855404e-07	1.500113e-06	8.668152e-07
9.723221678695416e-06	3.000000e-01	-3.787932e-06	1.548520e-06	1.855977e-07	1.512326e-06	8.749980e-07
9.723454535838289e-06	3.000000e-01	-3.819688e-06	1.545167e-06	1.856569e-07	1.521501e-06	8.834738e-07
9.723687392981162e-06	3.000000e-01	-3.850201e-06	1.541820e-06	1.857182e-07	1.527637e-06	8.922428e-07
9.723920250124037e-06	3.000000e-01	-3.879469e-06	1.538478e-06	1.857816e-07	1.530736e-06	9.013048e-07
9.724153107266910e-06	3.000000e-01	-3.907493e-06	1.535142e-06	1.858469e-07	1.530796e-06	9.106598e-07
9.724380250124069e-06	3.000000e-01	-3.930242e-06	1.531895e-06	1.859126e-07	1.528532e-06	9.192065e-07
9.724607392981226e-06	3.000000e-01	-3.953079e-06	1.528655e-06	1.859804e-07	1.527197e-06	9.280225e-07
9.724834535838386e-06	3.000000e-01	-3.976004e-06	1.525423e-06	1.860502e-07	1.526793e-06	9.371077e-07
9.725061678695545e-06	3.000000e-01	-3.999018e-06	1.522199e-06	1.861220e-07	1.527318e-06	9.464622e-07
9.725288821552704e-06	3.000000e-01	-4.022119e-06	1.518983e-06	1.861958e-07	1.528773e-06	9.560859e-07
9.725515964409862e-06	3.000000e-01	-4.045309e-06	1.515774e-06	1.862717e-07	1.531158e-06	9.659790e-07
9.725743107267021e-06	3.000000e-01	-4.068588e-06	1.512573e-06	1.863496e-07	1.534472e-06	9.761412e-07
9.725860250124172e-06	3.000000e-01	-4.081762e-06	1.510927e-06	1.863906e-07	1.537884e-06	9.816832e-07
9.725977392981322e-06	3.000000e-01	-4.096573e-06	1.509282e-06	1.864321e-07	1.543594e-06	9.879542e-07
9.726094535838474e-06	3.000000e-01	-4.113021e-06	1.507640e-06	1.864742e-07	1.551603e-06	9.949544e-07
9.726211678695625e-06	3.000000e-01	-4.131104e-06	1.505998e-06	1.865168e-07	1.561911e-06	1.002684e-06
9.726328821552777e-06	3.000000e-01	-4.150823e-06	1.504359e-06	1.865600e-07	1.574518e-06	1.011142e-06
9.726445964409927e-06	3.000000e-01	-4.172179e-06	1.502721e-06	1.866038e-07	1.589424e-06	1.020330e-06
9.726563107267078e-06	3.000000e-01	-4.195171e-06	1.501086e-06	1.866481e-07	1.606629e-06	1.030247e-06
9.726651678695656e-06	3.000000e-01	-4.214537e-06	1.499851e-06	1.866819e-07	1.622375e-06	1.038559e-06
9.726740250124234e-06	3.000000e-01	-4.236234e-06	1.498616e-06	1.867161e-07	1.641401e-06	1.048019e-06
9.726828821552812e-06	3.000000e-01	-4.260262e-06	1.497382e-06	1.867506e-07	1.663707e-06	1.058626e-06
9.726917392981388e-06	3.000000e-01	-4.286621e-06	1.496147e-06	1.867854e-07	1.689294e-06	1.070381e-06
9.727005964409966e-06	3.000000e-01	-4.315311e-06	1.494914e-06	1.868206e-07	1.718161e-06	1.083282e-06
9.727094535838544e-06	3.000000e-01	-4.346333e-06	1.493680e-06	1.868560e-07	1.750308e-06	1.097330e-06
9.727183107267122e-06	3.000000e-01	-4.379686e-06	1.492447e-06	1.868917e-07	1.785735e-06	1.112526e-06
9.727268821552843e-06	3.000000e-01	-4.416206e-06	1.491254e-06	1.869267e-07	1.825732e-06	1.129057e-06
9.727354535838562e-06	3.000000e-01	-4.453960e-06	1.490061e-06	1.869619e-07	1.868533e-06	1.146848e-06
9.727440250124283e-06	3.000000e-01	-4.492949e-06	1.488868e-06	1.869974e-07	1.914140e-06	1.165897e-06
9.727525964410002e-06	3.000000e-01	-4.533172e-06	1.487675e-06	1.870332e-07	1.962551e-06	1.186206e-06
9.727611678695723e-06	3.000000e-01	-4.574630e-06	1.486482e-06	1.870693e-07	2.013767e-06	1.207774e-06
9.727697392981443e-06	3.000000e-01	-4.617323e-06	1.485289e-06	1.871057e-07	2.067788e-06	1.230602e-06
9.727783107267164e-06	3.000000e-01	-4.661250e-06	1.484096e-06	1.871424e-07	2.124614e-06	1.254688e-06
9.727833107267167e-06	3.000000e-01	-4.684950e-06	1.483403e-06	1.871640e-07	2.156616e-06	1.268597e-06
9.727907392981457e-06	3.000000e-01	-4.720145e-06	1.482370e-06	1.871962e-07	2.207243e-06	1.289991e-06
9.727981678695749e-06	3.000000e-01	-4.750821e-06	1.481340e-06	1.872287e-07	2.251466e-06	1.310860e-06
9.728055964410039e-06	3.000000e-01	-4.776977e-06	1.480313e-06	1.872614e-07	2.289286e-06	1.331205e-06
9.728130250124331e-06	3.000000e-01	-4.798613e-06	1.479291e-06	1.872943e-07	2.320704e-06	1.351024e-06
9.728204535838621e-06	3.000000e-01	-4.815731e-06	1.478272e-06	1.873275e-07	2.345718e-06	1.370319e-06
9.728278821552913e-06	3.000000e-01	-4.828328e-06	1.477256e-06	1.873610e-07	2.364329e-06	1.389089e-06
9.728353107267203e-06	3.000000e-01	-4.836407e-06	1.476244e-06	1.873947e-07	2.376538e-06	1.407334e-06
9.728433107267209e-06	3.000000e-01	-4.833908e-06	1.475164e-06	1.874313e-07	2.363018e-06	1.426652e-06
9.728443107267210e-06	3.000000e-01	-4.841039e-06	1.475027e-06	1.874358e-07	2.359317e-06	1.439603e-06
9.728453107267210e-06	3.000000e-01	-4.833040e-06	1.474895e-06	1.874404e-07	2.355254e-06	1.433005e-06
9.728463107267211e-06	3.000000e-01	-4.837588e-06	1.474759e-06	1.874450e-07	2.350552e-06	1.444174e-06
9.728473107267212e-06	3.000000e-01	-4.830085e-06	1.474627e-06	1.874497e-07	2.345445e-06	1.438017e-06
9.728483107267213e-06	3.000000e-01	-4.833369e-06	1.474492e-06	1.874542e-07	2.339671e-06	1.448773e-06
9.728493107267213e-06	3.000000e-01	-4.826220e-06	1.474360e-06	1.874589e-07	2.333461e-06	1.443113e-06
9.728503107267214e-06	3.000000e-01	-4.828343e-06	1.474225e-06	1.874635e-07	2.326564e-06	1.453443e-06
9.728513107267215e-06	3.000000e-01	-4.821422e-06	1.474093e-06	1.874682e-07	2.319207e-06	1.448288e-06
9.728523107267215e-06	3.000000e-01	-4.822479e-06	1.473958e-06	1.874727e-07	2.311151e-06	1.458210e-06
9.728533107267216e-06	3.000000e-01	-4.815680e-06	1.473827e-06	1.874774e-07	2.302625e-06	1.453547e-06
9.728543107267217e-06	3.000000e-01	-4.815758e-06	1.473693e-06	1.874820e-07	2.293398e-06	1.463085e-06
9.728553107267217e-06	3.000000e-01	-4.808997e-06	1.473562e-06	1.874867e-07	2.283704e-06	1.458897e-06
9.728563107267218e-06	3.000000e-01	-4.808178e-06	1.473428e-06	1.874913e-07	2.273323e-06	1.468076e-06
9.728573107267219e-06	3.000000e-01	-4.801393e-06	1.473297e-06	1.874960e-07	2.262491e-06	1.464340e-06
9.728583107267220e-06	3.000000e-01	-4.799756e-06	1.473163e-06	1.875006e-07	2.250999e-06	1.473186e-06
9.728593107267220e-06	3.000000e-01	-4.792904e-06	1.473033e-06	1.875054e-07	2.239087e-06	1.469878e-06
9.728603107267221e-06	3.000000e-01	-4.790528e-06	1.472900e-06	1.875100e-07	2.226555e-06	1.478413e-06
9.728613107267222e-06	3.000000e-01	-4.783585e-06	1.472770e-06	1.875147e-07	2.213648e-06	1.475508e-06
9.728623107267222e-06	3.000000e-01	-4.780546e-06	1.472636e-06	1.875193e-07	2.200175e-06	1.483751e-06
9.728633107267223e-06	3.000000e-01	-4.773503e-06	1.472506e-06	1.875241e-07	2.186382e-06	1.481222e-06
9.728643107267224e-06	3.000000e-01	-4.769880e-06	1.472373e-06	1.875287e-07	2.172088e-06	1.489190e-06
9.728653107267224e-06	3.000000e-01	-4.762741e-06	1.472244e-06	1.875335e-07	2.157539e-06	1.487010e-06
9.728663107267225e-06	3.000000e-01	-4.758611e-06	1.472110e-06	1.875381e-07	2.142561e-06	1.494717e-06
9.728710250124372e-06	3.000000e-01	-4.728046e-06	1.471493e-06	1.875603e-07	2.063216e-06	1.507889e-06
9.728757392981517e-06	3.000000e-01	-4.698205e-06	1.470874e-06	1.875827e-07	1.988151e-06	1.520770e-06
9.728804535838663e-06	3.000000e-01	-4.669088e-06	1.470253e-06	1.876051e-07	1.917365e-06	1.533358e-06
9.728851678695810e-06	3.000000e-01	-4.640695e-06	1.469631e-06	1.876275e-07	1.850858e-06	1.545654e-06
9.728898821552957e-06	3.000000e-01	-4.613027e-06	1.469007e-06	1.876501e-07	1.788631e-06	1.557659e-06
9.728945964410102e-06	3.000000e-01	-4.586083e-06	1.468381e-06	1.876727e-07	1.730683e-06	1.569371e-06
9.728993107267248e-06	3.000000e-01	-4.559864e-06	1.467754e-06	1.876954e-07	1.677015e-06	1.580792e-06
9.729057392981538e-06	3.000000e-01	-4.529999e-06	1.466893e-06	1.877265e-07	1.624016e-06	1.594644e-06
9.729121678695829e-06	3.000000e-01	-4.502100e-06	1.466034e-06	1.877578e-07	1.576968e-06	1.606981e-06
9.729185964410118e-06	3.000000e-01	-4.476168e-06	1.465176e-06	1.877892e-07	1.535871e-06	1.617801e-06
9.729250250124410e-06	3.000000e-01	-4.452202e-06	1.464318e-06	1.878208e-07	1.500725e-06	1.627105e-06
9.729314535838699e-06	3.000000e-01	-4.430202e-06	1.463462e-06	1.878526e-07	1.471529e-06	1.634892e-06
9.729378821552990e-06	3.000000e-01	-4.410169e-06	1.462606e-06	1.878846e-07	1.448284e-06	1.641164e-06
9.729443107267280e-06	3.000000e-01	-4.392102e-06	1.461751e-06	1.879167e-07	1.430990e-06	1.645919e-06
9.729504535838712e-06	3.000000e-01	-4.374989e-06	1.460939e-06	1.879476e-07	1.413248e-06	1.649393e-06
9.729565964410145e-06	3.000000e-01	-4.358384e-06	1.460128e-06	1.879787e-07	1.396317e-06	1.652227e-06
9.729627392981578e-06	3.000000e-01	-4.342286e-06	1.459320e-06	1.880099e-07	1.380197e-06	1.654421e-06
9.729688821553012e-06	3.000000e-01	-4.326696e-06	1.458513e-06	1.880413e-07	1.364888e-06	1.655975e-06
9.729750250124445e-06	3.000000e-01	-4.311614e-06	1.457708e-06	1.880729e-07	1.350390e-06	1.656889e-06
9.729811678695877e-06	3.000000e-01	-4.297039e-06	1.456905e-06	1.881046e-07	1.336703e-06	1.657163e-06
9.729873107267310e-06	3.000000e-01	-4.282972e-06	1.456103e-06	1.881365e-07	1.323828e-06	1.656797e-06
9.729953107267315e-06	3.000000e-01	-4.264994e-06	1.455061e-06	1.881783e-07	1.307105e-06	1.655886e-06
9.730033107267321e-06	3.000000e-01	-4.247454e-06	1.454021e-06	1.882203e-07	1.291055e-06	1.654598e-06
9.730113107267327e-06	3.000000e-01	-4.230351e-06	1.452983e-06	1.882627e-07	1.275676e-06	1.652932e-06
9.730193107267332e-06	3.000000e-01	-4.213687e-06	1.451948e-06	1.883053e-07	1.260970e-06	1.650888e-06
9.730273107267338e-06	3.000000e-01	-4.197460e-06	1.450915e-06	1.883482e-07	1.246936e-06	1.648467e-06
9.730353107267343e-06	3.000000e-01	-4.181671e-06	1.449884e-06	1.883913e-07	1.233573e-06	1.645669e-06
9.730433107267349e-06	3.000000e-01	-4.166320e-06	1.448856e-06	1.884348e-07	1.220883e-06	1.642493e-06
9.730570250124502e-06	3.000000e-01	-4.140989e-06	1.447095e-06	1.885099e-07	1.200234e-06	1.636997e-06
9.730707392981653e-06	3.000000e-01	-4.116467e-06	1.445340e-06	1.885858e-07	1.180531e-06	1.631476e-06
9.730844535838806e-06	3.000000e-01	-4.092755e-06	1.443591e-06	1.886625e-07	1.161774e-06	1.625930e-06
9.730981678695959e-06	3.000000e-01	-4.069852e-06	1.441849e-06	1.887401e-07	1.143965e-06	1.620360e-06
9.731118821553112e-06	3.000000e-01	-4.047760e-06	1.440112e-06	1.888184e-07	1.127102e-06	1.614765e-06
9.731255964410263e-06	3.000000e-01	-4.026476e-06	1.438382e-06	1.888976e-07	1.111186e-06	1.609145e-06
9.731393107267416e-06	3.000000e-01	-4.006003e-06	1.436658e-06	1.889776e-07	1.096216e-06	1.603501e-06
9.731570250124572e-06	3.000000e-01	-3.981561e-06	1.434438e-06	1.890822e-07	1.078838e-06	1.596731e-06
9.731747392981726e-06	3.000000e-01	-3.956590e-06	1.432231e-06	1.891881e-07	1.059719e-06	1.590255e-06
9.731924535838882e-06	3.000000e-01	-3.931089e-06	1.430036e-06	1.892954e-07	1.038859e-06	1.584073e-06
9.732101678696037e-06	3.000000e-01	-3.905059e-06	1.427853e-06	1.894041e-07	1.016259e-06	1.578186e-06
9.732278821553193e-06	3.000000e-01	-3.878500e-06	1.425683e-06	1.895142e-07	9.919181e-07	1.572592e-06
9.732455964410347e-06	3.000000e-01	-3.851410e-06	1.423524e-06	1.896257e-07	9.658367e-07	1.567292e-06
9.732633107267503e-06	3.000000e-01	-3.823792e-06	1.421378e-06	1.897385e-07	9.380147e-07	1.562286e-06
9.732785964410370e-06	3.000000e-01	-3.795413e-06	1.419540e-06	1.898370e-07	9.054290e-07	1.558375e-06
9.732938821553239e-06	3.000000e-01	-3.764426e-06	1.417712e-06	1.899366e-07	8.682741e-07	1.554715e-06
9.733091678696107e-06	3.000000e-01	-3.730831e-06	1.415895e-06	1.900372e-07	8.265498e-07	1.551305e-06
9.733244535838974e-06	3.000000e-01	-3.694628e-06	1.414087e-06	1.901389e-07	7.802563e-07	1.548147e-06
9.733397392981841e-06	3.000000e-01	-3.655816e-06	1.412290e-06	1.902415e-07	7.293935e-07	1.545239e-06
9.733550250124710e-06	3.000000e-01	-3.614396e-06	1.410502e-06	1.903453e-07	6.739614e-07	1.542582e-06
9.733703107267578e-06	3.000000e-01	-3.570368e-06	1.408725e-06	1.904501e-07	6.139600e-07	1.540176e-06
9.733843107267588e-06	3.000000e-01	-3.529909e-06	1.407103e-06	1.905469e-07	5.594484e-07	1.538045e-06
9.733983107267597e-06	3.000000e-01	-3.491153e-06	1.405486e-06	1.906447e-07	5.077354e-07	1.535956e-06
9.734123107267607e-06	3.000000e-01	-3.454101e-06	1.403874e-06	1.907433e-07	4.588210e-07	1.533909e-06
9.734263107267617e-06	3.000000e-01	-3.418751e-06	1.402266e-06	1.908427e-07	4.127053e-07	1.531903e-06
9.734403107267627e-06	3.000000e-01	-3.385105e-06	1.400663e-06	1.909430e-07	3.693882e-07	1.529938e-06
9.734543107267636e-06	3.000000e-01	-3.353161e-06	1.399064e-06	1.910442e-07	3.288697e-07	1.528015e-06
9.734683107267646e-06	3.000000e-01	-3.322921e-06	1.397470e-06	1.911462e-07	2.911498e-07	1.526133e-06
9.734838821553372e-06	3.000000e-01	-3.293127e-06	1.395703e-06	1.912607e-07	2.562481e-07	1.523505e-06
9.734994535839096e-06	3.000000e-01	-3.265834e-06	1.393943e-06	1.913764e-07	2.249118e-07	1.520921e-06
9.735150250124822e-06	3.000000e-01	-3.241040e-06	1.392191e-06	1.914931e-07	1.971408e-07	1.518381e-06
9.735305964410547e-06	3.000000e-01	-3.218745e-06	1.390446e-06	1.916109e-07	1.729352e-07	1.515885e-06
9.735461678696272e-06	3.000000e-01	-3.198951e-06	1.388709e-06	1.917298e-07	1.522950e-07	1.513433e-06
9.735617392981997e-06	3.000000e-01	-3.181656e-06	1.386979e-06	1.918497e-07	1.352202e-07	1.511024e-06
9.735773107267723e-06	3.000000e-01	-3.166862e-06	1.385257e-06	1.919708e-07	1.217107e-07	1.508659e-06
9.735953107267735e-06	3.000000e-01	-3.151136e-06	1.383277e-06	1.921121e-07	1.082938e-07	1.505476e-06
9.736133107267748e-06	3.000000e-01	-3.136726e-06	1.381308e-06	1.922549e-07	9.648086e-08	1.502346e-06
9.736313107267760e-06	3.000000e-01	-3.123629e-06	1.379352e-06	1.923992e-07	8.627180e-08	1.499268e-06
9.736493107267773e-06	3.000000e-01	-3.111848e-06	1.377407e-06	1.925450e-07	7.766666e-08	1.496243e-06
9.736673107267785e-06	3.000000e-01	-3.101380e-06	1.375474e-06	1.926923e-07	7.066545e-08	1.493270e-06
9.736853107267798e-06	3.000000e-01	-3.092228e-06	1.373552e-06	1.928410e-07	6.526816e-08	1.490350e-06
9.737033107267811e-06	3.000000e-01	-3.084390e-06	1.371643e-06	1.929913e-07	6.147479e-08	1.487483e-06
9.737181678696393e-06	3.000000e-01	-3.077769e-06	1.370074e-06	1.931164e-07	5.821562e-08	1.484850e-06
9.737330250124975e-06	3.000000e-01	-3.071470e-06	1.368514e-06	1.932425e-07	5.527872e-08	1.482279e-06
9.737478821553557e-06	3.000000e-01	-3.065493e-06	1.366962e-06	1.933697e-07	5.266408e-08	1.479769e-06
9.737627392982137e-06	3.000000e-01	-3.059839e-06	1.365417e-06	1.934979e-07	5.037169e-08	1.477321e-06
9.737775964410719e-06	3.000000e-01	-3.054508e-06	1.363881e-06	1.936272e-07	4.840157e-08	1.474935e-06
9.737924535839301e-06	3.000000e-01	-3.049498e-06	1.362352e-06	1.937574e-07	4.675371e-08	1.472611e-06
9.738073107267883e-06	3.000000e-01	-3.044812e-06	1.360832e-06	1.938887e-07	4.542811e-08	1.470349e-06
9.738727392982214e-06	3.000000e-01	-3.025519e-06	1.354229e-06	1.944786e-07	4.093069e-08	1.459957e-06
9.739381678696547e-06	3.000000e-01	-3.007217e-06	1.347767e-06	1.950890e-07	3.709554e-08	1.449918e-06
9.740035964410877e-06	3.000000e-01	-2.989903e-06	1.341446e-06	1.957198e-07	3.392264e-08	1.440230e-06
9.740690250125210e-06	3.000000e-01	-2.973579e-06	1.335266e-06	1.963711e-07	3.141201e-08	1.430894e-06
9.741344535839541e-06	3.000000e-01	-2.958245e-06	1.329228e-06	1.970428e-07	2.956363e-08	1.421910e-06
9.741998821553873e-06	3.000000e-01	-2.943900e-06	1.323331e-06	1.977351e-07	2.837751e-08	1.413277e-06
9.742653107268204e-06	3.000000e-01	-2.930544e-06	1.317575e-06	1.984477e-07	2.785366e-08	1.404996e-06
9.743461678696832e-06	3.000000e-01	-2.914110e-06	1.310651e-06	1.993569e-07	2.680367e-08	1.394909e-06
9.744270250125460e-06	3.000000e-01	-2.898343e-06	1.303911e-06	2.003000e-07	2.589661e-08	1.385183e-06
9.745078821554089e-06	3.000000e-01	-2.883242e-06	1.297356e-06	2.012769e-07	2.513246e-08	1.375817e-06
9.745887392982715e-06	3.000000e-01	-2.868808e-06	1.290986e-06	2.022878e-07	2.451124e-08	1.366813e-06
9.746695964411343e-06	3.000000e-01	-2.855040e-06	1.284801e-06	2.033326e-07	2.403295e-08	1.358170e-06
9.747504535839972e-06	3.000000e-01	-2.841939e-06	1.278800e-06	2.044112e-07	2.369757e-08	1.349888e-06
9.748313107268600e-06	3.000000e-01	-2.829504e-06	1.272984e-06	2.055238e-07	2.350512e-08	1.341967e-06
9.749775964411559e-06	3.000000e-01	-2.808311e-06	1.262924e-06	2.076185e-07	2.307906e-08	1.328335e-06
9.751238821554519e-06	3.000000e-01	-2.788554e-06	1.253295e-06	2.098461e-07	2.270662e-08	1.315529e-06
9.752701678697478e-06	3.000000e-01	-2.770234e-06	1.244097e-06	2.122066e-07	2.238778e-08	1.303547e-06
9.754164535840437e-06	3.000000e-01	-2.753351e-06	1.235329e-06	2.147000e-07	2.212254e-08	1.292391e-06
9.755627392983396e-06	3.000000e-01	-2.737905e-06	1.226991e-06	2.173263e-07	2.191092e-08	1.282060e-06
9.757090250126357e-06	3.000000e-01	-2.723895e-06	1.219085e-06	2.200854e-07	2.175289e-08	1.272553e-06
9.758553107269316e-06	3.000000e-01	-2.711322e-06	1.211609e-06	2.229774e-07	2.164848e-08	1.263872e-06
9.760015964412275e-06	3.000000e-01	-2.699799e-06	1.204443e-06	2.260159e-07	2.149980e-08	1.255770e-06
9.761478821555236e-06	3.000000e-01	-2.689241e-06	1.197542e-06	2.292306e-07	2.136213e-08	1.248161e-06
9.762941678698195e-06	3.000000e-01	-2.679650e-06	1.190906e-06	2.326213e-07	2.123549e-08	1.241045e-06
9.764404535841154e-06	3.000000e-01	-2.671025e-06	1.184534e-06	2.361882e-07	2.111987e-08	1.234423e-06
9.765867392984113e-06	3.000000e-01	-2.663366e-06	1.178427e-06	2.399312e-07	2.101527e-08	1.228294e-06
9.767330250127073e-06	3.000000e-01	-2.656672e-06	1.172585e-06	2.438504e-07	2.092168e-08	1.222659e-06
9.768793107270032e-06	3.000000e-01	-2.650945e-06	1.167007e-06	2.479456e-07	2.083912e-08	1.217517e-06
